WKT,Point #,Municipality,Barangay,Longitude,Latitude
POINT (120.3445023 16.8027102),3007,Balaoan,Dr. Camilo Osias Pob.,120.3445023,16.8027102
POINT (120.333027 16.8184231),3008,Balaoan,Dr. Camilo Osias Pob.,120.333027,16.8184231
POINT (120.3390097 16.7999893),3009,Balaoan,Dr. Camilo Osias Pob.,120.3390097,16.7999893
POINT (120.3452348 16.8059075),3010,Balaoan,Dr. Camilo Osias Pob.,120.3452348,16.8059075
POINT (120.3420878 16.800378),3011,Balaoan,Dr. Camilo Osias Pob.,120.3420878,16.800378
POINT (120.3471007 16.8017489),3012,Balaoan,Dr. Camilo Osias Pob.,120.3471007,16.8017489
POINT (120.3317769 16.8179119),3013,Balaoan,Dr. Camilo Osias Pob.,120.3317769,16.8179119
POINT (120.3296569 16.8055523),3014,Balaoan,Calungbuyan,120.3296569,16.8055523
POINT (120.3293541 16.7950496),3015,Balaoan,Calungbuyan,120.3293541,16.7950496
POINT (120.3293646 16.7955156),3016,Balaoan,Calungbuyan,120.3293646,16.7955156
POINT (120.3280127 16.8027839),3017,Balaoan,Calungbuyan,120.3280127,16.8027839
POINT (120.3285406 16.8033735),3018,Balaoan,Calungbuyan,120.3285406,16.8033735
POINT (120.3303423 16.7863534),3019,Balaoan,Calungbuyan,120.3303423,16.7863534
POINT (120.3290955 16.7960344),3020,Balaoan,Calungbuyan,120.3290955,16.7960344
POINT (120.3299906 16.7908497),3021,Balaoan,Calungbuyan,120.3299906,16.7908497
POINT (120.3299773 16.7917813),3022,Balaoan,Calungbuyan,120.3299773,16.7917813
POINT (120.4092396 16.807844),3023,Balaoan,Patpata,120.4092396,16.807844
POINT (120.4054287 16.8106135),3024,Balaoan,Patpata,120.4054287,16.8106135
POINT (120.4081295 16.8079085),3025,Balaoan,Patpata,120.4081295,16.8079085
POINT (120.4076428 16.8097198),3026,Balaoan,Patpata,120.4076428,16.8097198
POINT (120.4119383 16.8044847),3027,Balaoan,Patpata,120.4119383,16.8044847
POINT (120.4060517 16.8097723),3028,Balaoan,Patpata,120.4060517,16.8097723
POINT (120.4106896 16.8064448),3029,Balaoan,Patpata,120.4106896,16.8064448
POINT (120.4055639 16.8119003),3030,Balaoan,Patpata,120.4055639,16.8119003
POINT (120.4015162 16.8180378),3031,Balaoan,Patpata,120.4015162,16.8180378
POINT (120.3924603 16.8294485),3032,Balaoan,Nagsabaran Norte,120.3924603,16.8294485
POINT (120.3961892 16.8256824),3033,Balaoan,Nagsabaran Norte,120.3961892,16.8256824
POINT (120.3897099 16.8300331),3034,Balaoan,Nagsabaran Norte,120.3897099,16.8300331
POINT (120.3926103 16.8292828),3035,Balaoan,Nagsabaran Norte,120.3926103,16.8292828
POINT (120.3933468 16.8290971),3036,Balaoan,Nagsabaran Norte,120.3933468,16.8290971
POINT (120.3910392 16.8295015),3037,Balaoan,Nagsabaran Norte,120.3910392,16.8295015
POINT (120.3956066 16.8281025),3038,Balaoan,Nagsabaran Norte,120.3956066,16.8281025
POINT (120.3882784 16.830625),3039,Balaoan,Nagsabaran Norte,120.3882784,16.830625
POINT (120.4295022 16.7945937),3040,Balaoan,Almeida,120.4295022,16.7945937
POINT (120.4334086 16.7878218),3041,Balaoan,Almeida,120.4334086,16.7878218
POINT (120.4275233 16.7965522),3042,Balaoan,Almeida,120.4275233,16.7965522
POINT (120.4291194 16.7916665),3043,Balaoan,Almeida,120.4291194,16.7916665
POINT (120.4328663 16.7923687),3044,Balaoan,Almeida,120.4328663,16.7923687
POINT (120.4364892 16.78834),3045,Balaoan,Almeida,120.4364892,16.78834
POINT (120.4314537 16.7874858),3046,Balaoan,Almeida,120.4314537,16.7874858
POINT (120.437858 16.7871045),3047,Balaoan,Almeida,120.437858,16.7871045
POINT (120.4123794 16.7887611),3048,Balaoan,Nalasin,120.4123794,16.7887611
POINT (120.4180093 16.7896687),3049,Balaoan,Nalasin,120.4180093,16.7896687
POINT (120.4132905 16.7913862),3050,Balaoan,Nalasin,120.4132905,16.7913862
POINT (120.4129548 16.7906919),3051,Balaoan,Nalasin,120.4129548,16.7906919
POINT (120.4175424 16.7882407),3052,Balaoan,Nalasin,120.4175424,16.7882407
POINT (120.4139207 16.7878204),3053,Balaoan,Nalasin,120.4139207,16.7878204
POINT (120.4125368 16.7897024),3054,Balaoan,Nalasin,120.4125368,16.7897024
POINT (120.413778 16.7910693),3055,Balaoan,Nalasin,120.413778,16.7910693
POINT (120.4218487 16.7862639),3056,Balaoan,Calliat,120.4218487,16.7862639
POINT (120.4199368 16.7842176),3057,Balaoan,Calliat,120.4199368,16.7842176
POINT (120.4248529 16.7876818),3058,Balaoan,Calliat,120.4248529,16.7876818
POINT (120.4208158 16.7820855),3059,Balaoan,Calliat,120.4208158,16.7820855
POINT (120.4177791 16.7819355),3060,Balaoan,Calliat,120.4177791,16.7819355
POINT (120.4154113 16.7805015),3061,Balaoan,Calliat,120.4154113,16.7805015
POINT (120.4225734 16.7870665),3062,Balaoan,Calliat,120.4225734,16.7870665
POINT (120.4258775 16.7884881),3063,Balaoan,Calliat,120.4258775,16.7884881
POINT (120.4205461 16.8263912),3064,Balaoan,Bungol,120.4205461,16.8263912
POINT (120.4255362 16.83033),3065,Balaoan,Bungol,120.4255362,16.83033
POINT (120.4278785 16.8286115),3066,Balaoan,Bungol,120.4278785,16.8286115
POINT (120.42941493 16.82517761),3067,Balaoan,Bungol,120.4294149,16.82517761
POINT (120.4253676 16.8314346),3068,Balaoan,Bungol,120.4253676,16.8314346
POINT (120.420471 16.8256375),3069,Balaoan,Bungol,120.420471,16.8256375
POINT (120.4203709 16.8229275),3070,Balaoan,Bungol,120.4203709,16.8229275
POINT (120.4202708 16.8246882),3071,Balaoan,Bungol,120.4202708,16.8246882
POINT (120.4103132 16.8394549),3072,Balaoan,Pantar Norte,120.4103132,16.8394549
POINT (120.4076467 16.8347911),3073,Balaoan,Pantar Norte,120.4076467,16.8347911
POINT (120.4070662 16.8290344),3074,Balaoan,Pantar Norte,120.4070662,16.8290344
POINT (120.4114493 16.833608),3075,Balaoan,Pantar Norte,120.4114493,16.833608
POINT (120.4107739 16.832918),3076,Balaoan,Pantar Norte,120.4107739,16.832918
POINT (120.4090195 16.835797),3077,Balaoan,Pantar Norte,120.4090195,16.835797
POINT (120.4096802 16.8363344),3078,Balaoan,Pantar Norte,120.4096802,16.8363344
POINT (120.4046908 16.8257882),3079,Balaoan,Butubut Norte,120.4046908,16.8257882
POINT (120.4027144 16.8238334),3080,Balaoan,Butubut Norte,120.4027144,16.8238334
POINT (120.4049852 16.8292417),3081,Balaoan,Butubut Norte,120.4049852,16.8292417
POINT (120.40397809 16.82467854),3082,Balaoan,Butubut Norte,120.4039781,16.82467854
POINT (120.4003312 16.8262449),3083,Balaoan,Butubut Norte,120.4003312,16.8262449
POINT (120.4055774 16.8276069),3084,Balaoan,Butubut Norte,120.4055774,16.8276069
POINT (120.4023135 16.825145),3085,Balaoan,Butubut Norte,120.4023135,16.825145
POINT (120.4087485 16.79546),3086,Balaoan,Nagsabaran Sur,120.4087485,16.79546
POINT (120.4131042 16.7938353),3087,Balaoan,Nagsabaran Sur,120.4131042,16.7938353
POINT (120.4084244 16.7944961),3088,Balaoan,Nagsabaran Sur,120.4084244,16.7944961
POINT (120.4126789 16.7929059),3089,Balaoan,Nagsabaran Sur,120.4126789,16.7929059
POINT (120.41265179 16.79210566),3090,Balaoan,Nagsabaran Sur,120.4126518,16.79210566
POINT (120.4079817 16.7978355),3091,Balaoan,Nagsabaran Sur,120.4079817,16.7978355
POINT (120.4076484 16.7964442),3092,Balaoan,Nagsabaran Sur,120.4076484,16.7964442
POINT (120.43369725 16.81400501),3093,Balaoan,Cabuaan Oeste,120.4336973,16.81400501
POINT (120.4362426 16.8151138),3094,Balaoan,Cabuaan Oeste,120.4362426,16.8151138
POINT (120.4375925 16.8174621),3095,Balaoan,Cabuaan Oeste,120.4375925,16.8174621
POINT (120.431235 16.8229531),3096,Balaoan,Cabuaan Oeste,120.431235,16.8229531
POINT (120.4353075 16.813715),3097,Balaoan,Cabuaan Oeste,120.4353075,16.813715
POINT (120.4385196 16.8115721),3098,Balaoan,Cabuaan Oeste,120.4385196,16.8115721
POINT (120.4335047 16.820097),3099,Balaoan,Cabuaan Oeste,120.4335047,16.820097
POINT (120.4208418 16.8001528),3100,Balaoan,Sinapangan Sur,120.4208418,16.8001528
POINT (120.4153523 16.8022641),3101,Balaoan,Sinapangan Sur,120.4153523,16.8022641
POINT (120.4188131 16.7973532),3102,Balaoan,Sinapangan Sur,120.4188131,16.7973532
POINT (120.4165977 16.7988327),3103,Balaoan,Sinapangan Sur,120.4165977,16.7988327
POINT (120.4148929 16.8011836),3104,Balaoan,Sinapangan Sur,120.4148929,16.8011836
POINT (120.4144081 16.8024074),3105,Balaoan,Sinapangan Sur,120.4144081,16.8024074
POINT (120.4181664 16.8138857),3106,Balaoan,Camiling,120.4181664,16.8138857
POINT (120.4231271 16.8107067),3107,Balaoan,Camiling,120.4231271,16.8107067
POINT (120.4232367 16.8103269),3108,Balaoan,Camiling,120.4232367,16.8103269
POINT (120.4136178 16.8165128),3109,Balaoan,Camiling,120.4136178,16.8165128
POINT (120.4145432 16.8157397),3110,Balaoan,Camiling,120.4145432,16.8157397
POINT (120.4206372 16.8121449),3111,Balaoan,Camiling,120.4206372,16.8121449
POINT (120.4222368 16.8090809),3112,Balaoan,San Pablo,120.4222368,16.8090809
POINT (120.4117796 16.8094115),3113,Balaoan,San Pablo,120.4117796,16.8094115
POINT (120.4203593 16.808808),3114,Balaoan,San Pablo,120.4203593,16.808808
POINT (120.4185915 16.8093009),3115,Balaoan,San Pablo,120.4185915,16.8093009
POINT (120.4103353 16.8134246),3116,Balaoan,San Pablo,120.4103353,16.8134246
POINT (120.4123038 16.8103167),3117,Balaoan,San Pablo,120.4123038,16.8103167
POINT (120.3983556 16.8167072),3118,Balaoan,Pantar Sur,120.3983556,16.8167072
POINT (120.3981973 16.8200347),3119,Balaoan,Pantar Sur,120.3981973,16.8200347
POINT (120.3971843 16.8174194),3120,Balaoan,Pantar Sur,120.3971843,16.8174194
POINT (120.397722 16.8197007),3121,Balaoan,Pantar Sur,120.397722,16.8197007
POINT (120.3969055 16.8180629),3122,Balaoan,Pantar Sur,120.3969055,16.8180629
POINT (120.3978255 16.8207505),3123,Balaoan,Pantar Sur,120.3978255,16.8207505
POINT (120.4353595 16.8341564),3124,Balaoan,Apatut,120.4353595,16.8341564
POINT (120.433962 16.8397963),3125,Balaoan,Apatut,120.433962,16.8397963
POINT (120.4343056 16.8417047),3126,Balaoan,Apatut,120.4343056,16.8417047
POINT (120.4345188 16.8368119),3127,Balaoan,Apatut,120.4345188,16.8368119
POINT (120.4389191 16.8314749),3128,Balaoan,Apatut,120.4389191,16.8314749
POINT (120.441801 16.8342943),3129,Balaoan,Baracbac Este,120.441801,16.8342943
POINT (120.4424711 16.836423),3130,Balaoan,Baracbac Este,120.4424711,16.836423
POINT (120.443089 16.8368515),3131,Balaoan,Baracbac Este,120.443089,16.8368515
POINT (120.4437461 16.8353844),3132,Balaoan,Baracbac Este,120.4437461,16.8353844
POINT (120.4418782 16.8352298),3133,Balaoan,Baracbac Este,120.4418782,16.8352298
POINT (120.4433957 16.843454),3134,Balaoan,Ar-arampang,120.4433957,16.843454
POINT (120.4457263 16.8417022),3135,Balaoan,Ar-arampang,120.4457263,16.8417022
POINT (120.4435419 16.8376291),3136,Balaoan,Ar-arampang,120.4435419,16.8376291
POINT (120.4414511 16.846678),3137,Balaoan,Ar-arampang,120.4414511,16.846678
